"CPC21code","CPC21partial","HS12code","HS12partial"
"45265",0,"8443.32",1
"45266",0,"8443.31",0
"45269",1,"8471.60",1
"45269",1,"8471.90",1
"45271",0,"8471.70",1
"45272",0,"8471.70",1
"45281",1,"8471.80",1
"45281",1,"8517.69",1
"45289",1,"8471.80",1
"45289",1,"8471.90",1
"45290",1,"8473.30",0
"45290",1,"8473.50",0
"46111",1,"8501.10",0
"46111",1,"8501.31",0
"46111",1,"8501.32",0
"46111",1,"8501.33",0
"46111",1,"8501.34",0
"46112",1,"8501.20",0
"46112",1,"8501.40",0
"46112",1,"8501.51",0
"46112",1,"8501.52",0
"46112",1,"8501.53",0
"46112",1,"8501.61",0
"46112",1,"8501.62",0
"46112",1,"8501.63",0
"46112",1,"8501.64",0
"46113",1,"8502.11",0
"46113",1,"8502.12",0
"46113",1,"8502.13",0
"46113",1,"8502.20",0
"46113",1,"8502.31",0
"46113",1,"8502.39",0
"46113",1,"8502.40",0
"46121",1,"8504.21",0
"46121",1,"8504.22",0
"46121",1,"8504.23",0
"46121",1,"8504.31",0
"46121",1,"8504.32",0
"46121",1,"8504.33",0
"46121",1,"8504.34",0
"46122",1,"8504.10",0
"46122",1,"8504.40",0
"46122",1,"8504.50",0
"46131",0,"8503.00",0
"46132",0,"8504.90",0
"46211",1,"8535.10",0
"46211",1,"8535.21",0
"46211",1,"8535.29",0
"46211",1,"8535.30",0
"46211",1,"8535.40",0
"46211",1,"8535.90",0
"46212",1,"8536.10",0
"46212",1,"8536.20",0
"46212",1,"8536.30",0
"46212",1,"8536.41",0
"46212",1,"8536.49",0
"46212",1,"8536.50",0
"46212",1,"8536.61",0
"46212",1,"8536.69",0
"46212",1,"8536.90",0
"46213",0,"8537.10",0
"46214",0,"8537.20",0
"46215",0,"8536.70",0
"46220",1,"8538.10",0
"46220",1,"8538.90",0
"46310",1,"8544.11",0
"46310",1,"8544.19",0
"46320",0,"8544.20",0
"46330",0,"8544.30",0
"46340",1,"8544.42",0
"46340",1,"8544.49",0
"46350",0,"8544.60",0
"46360",0,"8544.70",0
"46410",1,"8506.10",0
"46410",1,"8506.30",0
"46410",1,"8506.40",0
"46410",1,"8506.50",0
"46410",1,"8506.60",0
"46410",1,"8506.80",0
"46420",1,"8507.10",0
"46420",1,"8507.20",0
"46420",1,"8507.30",0
"46420",1,"8507.40",0
"46420",1,"8507.50",0
"46420",1,"8507.60",0
"46420",1,"8507.80",0
"46430",1,"8506.90",0
"46430",1,"8507.90",0
"46510",1,"8539.10",0
"46510",1,"8539.21",0
"46510",1,"8539.22",0
"46510",1,"8539.29",0
"46510",1,"8539.31",0
"46510",1,"8539.32",0
"46510",1,"8539.39",0
"46510",1,"8539.41",0
"46510",1,"8539.49",0
"46531",1,"8513.10",0
"46531",1,"9405.10",0
"46531",1,"9405.20",0
"46531",1,"9405.50",0
"46531",1,"9405.60",0
"46532",0,"9405.30",0
"46539",0,"9405.40",0
"46541",0,"8539.90",0
"46542",1,"8513.90",0
"46542",1,"9405.99",0
"46910",1,"8511.10",0
"46910",1,"8511.20",0
"46910",1,"8511.30",0
"46910",1,"8511.40",0
"46910",1,"8511.50",0
"46910",1,"8511.80",0
"46910",1,"8512.10",0
"46910",1,"8512.20",0
"46910",1,"8512.30",0
"46910",1,"8512.40",0
"46921",0,"8531.10",0
"46929",1,"8530.10",0
"46929",1,"8530.80",0
"46929",1,"8531.20",0
"46929",1,"8531.80",0
"46931",0,"8505.11",0
"46932",0,"8505.19",0
"46939",1,"8505.20",0
"46939",1,"8505.90",0
"46939",1,"8543.10",0
"46939",1,"8543.20",0
"46939",1,"8543.30",0
"46939",1,"8543.70",0
"46940",1,"8546.90",0
"46940",1,"8547.90",0
"46950",1,"8545.11",0
"46950",1,"8545.19",0
"46950",1,"8545.20",0
"46950",1,"8545.90",0
"46960",1,"8511.90",0
"46960",1,"8512.90",0
"46960",1,"8530.90",0
"46960",1,"8531.90",0
"46960",1,"8543.90",0
"46960",1,"8548.90",0
"47110",1,"8532.10",0
"47110",1,"8532.21",0
"47110",1,"8532.22",0
"47110",1,"8532.23",0
"47110",1,"8532.24",0
"47110",1,"8532.25",0
"47110",1,"8532.29",0
"47110",1,"8532.30",0
"47120",1,"8533.10",0
"47120",1,"8533.21",0
"47120",1,"8533.29",0
"47120",1,"8533.31",0
"47120",1,"8533.39",0
"47120",1,"8533.40",0
"47130",0,"8534.00",0
"47140",1,"8540.11",0
"47140",1,"8540.12",0
"47140",1,"8540.20",0
"47140",1,"8540.40",0
"47140",1,"8540.60",0
"47140",1,"8540.71",0
"47140",1,"8540.79",0
"47140",1,"8540.81",0
"47140",1,"8540.89",0
"47150",1,"8541.10",0
"47150",1,"8541.21",0
"47150",1,"8541.29",0
"47150",1,"8541.30",0
"47150",1,"8541.40",0
"47150",1,"8541.50",0
"47150",1,"8541.60",0
"47160",1,"8542.31",0
"47160",1,"8542.32",0
"47160",1,"8542.33",0
"47160",1,"8542.39",0
"47171",0,"8532.90",0
"47172",0,"8533.90",0
"47173",1,"8540.91",0
"47173",1,"8540.99",0
"47173",1,"8541.90",0
"47173",1,"8542.90",0
"47211",0,"8525.60",0
"47212",0,"8525.50",0
"47213",0,"8525.80",1
"47214",0,"8525.80",1
"47215",0,"8525.80",1
"47221",0,"8517.11",0
"47222",0,"8517.12",0
"47223",1,"8517.18",0
"47223",1,"8517.61",0
"47223",1,"8517.62",0
"47223",1,"8517.69",1
"47311",1,"8527.12",0
"47311",1,"8527.13",0
"47311",1,"8527.19",0
"47311",1,"8527.91",0
"47311",1,"8527.92",0
"47311",1,"8527.99",0
"47312",1,"8527.21",0
"47312",1,"8527.29",0
"47313",1,"8528.71",0
"47313",1,"8528.72",0
"47313",1,"8528.73",0
"47314",1,"8528.49",0
"47314",1,"8528.59",0
"47314",1,"8528.69",0
"47315",1,"8528.41",0
"47315",1,"8528.51",0
"47315",1,"8528.61",0
"47321",1,"8519.20",0
"47321",1,"8519.30",0
"47321",1,"8519.50",0
"47321",1,"8519.81",0
"47321",1,"8519.89",0
"47323",1,"8521.10",0
"47323",1,"8521.90",0
"47330",1,"8518.10",0
"47330",1,"8518.21",0
"47330",1,"8518.22",0
"47330",1,"8518.29",0
"47330",1,"8518.30",0
"47330",1,"8518.40",0
"47330",1,"8518.50",0
"47401",0,"8517.70",0
"47402",1,"8518.90",0
"47402",1,"8522.10",0
"47402",1,"8522.90",0
"47403",1,"8529.10",0
"47403",1,"8529.90",0
"47530",0,"8523.29",1
"47540",0,"8523.41",0
"47550",0,"8523.51",0
"47590",1,"8523.59",0
"47590",1,"8523.80",1
"47610",1,"8523.29",1
"47610",1,"8523.49",1
"47610",1,"8523.80",1
"47620",1,"8523.29",1
"47620",1,"8523.49",1
"47691",1,"8523.29",1
"47691",1,"8523.49",1
"47692",1,"8523.29",1
"47692",1,"8523.49",1
"47699",1,"8523.29",1
"47699",1,"8523.49",1
"47811",1,"8523.29",1
"47811",1,"8523.49",1
"47812",1,"8523.29",1
"47812",1,"8523.49",1
"47813",1,"8523.29",1
"47813",1,"8523.49",1
"47814",1,"8523.29",1
"47814",1,"8523.49",1
"47821",1,"8523.29",1
"47821",1,"8523.49",1
"47822",1,"8523.29",1
"47822",1,"8523.49",1
"47829",1,"8523.29",1
"47829",1,"8523.49",1
"47910",0,"8523.21",0
"47920",0,"8523.52",0
"48110",1,"9022.12",0
"48110",1,"9022.13",0
"48110",1,"9022.14",0
"48110",1,"9022.19",0
"48110",1,"9022.21",0
"48110",1,"9022.29",0
"48110",1,"9022.30",0
"48110",1,"9022.90",0
"48121",1,"9018.11",0
"48121",1,"9018.12",0
"48121",1,"9018.13",0
"48121",1,"9018.14",0
"48121",1,"9018.19",0
"48122",0,"9018.20",0
"48130",1,"9018.41",0
"48130",1,"9018.49",0
"48140",0,"8419.20",0
"48150",1,"9018.31",0
"48150",1,"9018.32",0
"48150",1,"9018.39",0
"48150",1,"9018.50",0
"48150",1,"9018.90",0
"48160",1,"9019.10",0
"48160",1,"9019.20",0
"48160",1,"9020.00",0
"48171",1,"9021.10",0
"48171",1,"9021.21",0
"48171",1,"9021.29",0
"48171",1,"9021.31",0
"48171",1,"9021.39",0
"48172",1,"9021.40",0
"48172",1,"9021.50",0
"48172",1,"9021.90",0
"48180",1,"9402.10",0
"48180",1,"9402.90",0
"48211",1,"9014.10",0
"48211",1,"9014.20",0
"48211",1,"9014.80",0
"48212",1,"9015.10",0
"48212",1,"9015.20",0
"48212",1,"9015.30",0
"48219",1,"9015.40",0
"48219",1,"9015.80",0
"48220",1,"8526.10",0
"48220",1,"8526.91",0
"48220",1,"8526.92",0
"48231",0,"9016.00",0
"48232",1,"9017.10",0
"48232",1,"9017.20",0
"48233",1,"9017.30",0
"48233",1,"9017.80",0
"48241",0,"9030.10",0
"48242",0,"9030.20",0
"48243",1,"9030.31",0
"48243",1,"9030.33",0
"48244",0,"9030.40",0
"48249",1,"9030.32",0
"48249",1,"9030.39",0
"48249",1,"9030.82",0
"48249",1,"9030.84",0
"48249",1,"9030.89",0
"48251",1,"9025.11",0
"48251",1,"9025.19",0
"48251",1,"9025.80",0
"48252",1,"9026.10",0
"48252",1,"9026.20",0
"48252",1,"9026.80",0
"48253",1,"9027.10",0
"48253",1,"9027.20",0
"48253",1,"9027.30",0
"48253",1,"9027.50",0
"48253",1,"9027.80",0
"48261",0,"9012.10",0
"48262",1,"9024.10",0
"48262",1,"9024.80",0
"48263",1,"9028.10",0
"48263",1,"9028.20",0
"48263",1,"9028.30",0
"48264",1,"9029.10",0
"48264",1,"9029.20",0
"48266",0,"9032.81",0
"48269",1,"9031.10",0
"48269",1,"9031.20",0
"48269",1,"9031.41",0
"48269",1,"9031.49",0
"48269",1,"9031.80",0
"48269",1,"9032.10",0
"48269",1,"9032.20",0
"48269",1,"9032.89",0
"48281",1,"9014.90",0
"48281",1,"9015.90",0
"48281",1,"9017.90",0
"48281",1,"9025.90",0
"48281",1,"9026.90",0
"48281",1,"9027.90",0
"48281",1,"9030.90",0
"48281",1,"9033.00",0
"48282",0,"9012.90",0
"48283",1,"9028.90",0
"48283",1,"9029.90",0
"48284",1,"9031.90",0
"48284",1,"9032.90",0
"48285",0,"9024.90",0
"48311",1,"9001.10",0
"48311",1,"9001.20",0
"48311",1,"9001.30",0
"48311",1,"9001.40",0
"48311",1,"9001.50",0
"48311",1,"9001.90",0
"48311",1,"9002.19",0
"48311",1,"9002.20",0
"48311",1,"9002.90",0
"48312",1,"9004.10",0
"48312",1,"9004.90",0
"48313",1,"9003.11",0
"48313",1,"9003.19",0
"48314",1,"9005.10",0
"48314",1,"9005.80",0
"48314",1,"9011.10",0
"48314",1,"9011.20",0
"48314",1,"9011.80",0
"48315",1,"9013.10",0
"48315",1,"9013.20",0
"48315",1,"9013.80",0
"48321",0,"9002.11",0
"48322",1,"9006.10",0
"48322",1,"9006.30",0
"48322",1,"9006.40",0
"48322",1,"9006.51",0
"48322",1,"9006.52",0
"48322",1,"9006.53",0
"48322",1,"9006.59",0
"48322",1,"9007.10",0
"48323",0,"9007.20",0
"48329",1,"9006.61",0
"48329",1,"9006.69",0
"48329",1,"9008.50",0
"48329",1,"9010.10",0
"48329",1,"9010.50",0
"48329",1,"9010.60",0
"48341",1,"3701.10",0
"48341",1,"3701.20",0
"48341",1,"3701.30",0
"48341",1,"3701.91",0
"48341",1,"3701.99",0
"48341",1,"3702.10",0
"48341",1,"3702.31",0
"48341",1,"3702.32",0
"48341",1,"3702.39",0
"48341",1,"3702.41",0
"48341",1,"3702.42",0
"48341",1,"3702.43",0
"48341",1,"3702.44",0
"48341",1,"3702.52",0
"48341",1,"3702.53",0
"48341",1,"3702.54",0
"48341",1,"3702.55",0
"48341",1,"3702.56",0
"48341",1,"3702.96",0
"48341",1,"3702.97",0
"48341",1,"3702.98",0
"48341",1,"3703.10",0
"48341",1,"3703.20",0
"48341",1,"3703.90",0
"48342",1,"3707.10",0
"48342",1,"3707.90",0
"48351",1,"9005.90",0
"48351",1,"9011.90",0
"48352",0,"9003.90",0
"48353",1,"9006.91",0
"48353",1,"9006.99",0
"48353",1,"9007.91",0
"48353",1,"9007.92",0
"48353",1,"9008.90",0
"48353",1,"9010.90",0
"48354",0,"9013.90",0
"48410",1,"9101.11",0
"48410",1,"9101.19",0
"48410",1,"9101.21",0
"48410",1,"9101.29",0
"48410",1,"9101.91",0
"48410",1,"9101.99",0
"48410",1,"9102.11",0
"48410",1,"9102.12",0
"48410",1,"9102.19",0
"48410",1,"9102.21",0
"48410",1,"9102.29",0
"48410",1,"9102.91",0
"48410",1,"9102.99",0
"48420",1,"9103.10",0
"48420",1,"9103.90",0
"48420",1,"9104.00",0
"48420",1,"9105.11",0
"48420",1,"9105.19",0
"48420",1,"9105.21",0
"48420",1,"9105.29",0
"48420",1,"9105.91",0
"48420",1,"9105.99",0
"48430",1,"9106.10",0
"48430",1,"9106.90",0
"48430",1,"9107.00",0
"48440",1,"9108.11",0
"48440",1,"9108.12",0
"48440",1,"9108.19",0
"48440",1,"9108.20",0
"48440",1,"9108.90",0
"48440",1,"9109.10",0
"48440",1,"9109.90",0
"48440",1,"9110.11",0
"48440",1,"9110.12",0
"48440",1,"9110.19",0
"48440",1,"9110.90",0
"48490",1,"9111.10",0
"48490",1,"9111.20",0
"48490",1,"9111.80",0
"48490",1,"9111.90",0
"48490",1,"9112.20",0
"48490",1,"9112.90",0
"48490",1,"9113.10",0
"48490",1,"9113.20",0
"48490",1,"9114.10",0
"48490",1,"9114.30",0
"48490",1,"9114.40",0
"48490",1,"9114.90",0
"49111",0,"8701.20",0
"49112",1,"8702.10",0
"49112",1,"8702.90",0
"49113",1,"8703.21",0
"49113",1,"8703.22",0
"49113",1,"8703.23",0
"49113",1,"8703.24",0
"49113",1,"8703.31",0
"49113",1,"8703.32",0
"49113",1,"8703.33",0
"49113",1,"8703.90",0
"49114",1,"8704.21",0
"49114",1,"8704.22",0
"49114",1,"8704.23",0
"49114",1,"8704.31",0
"49114",1,"8704.32",0
"49114",1,"8704.90",0
"49115",0,"8705.10",0
"49116",0,"8703.10",0
"49119",1,"8705.20",0
"49119",1,"8705.30",0
"49119",1,"8705.40",0
"49119",1,"8705.90",0
"49121",0,"8706.00",0
"49129",1,"8708.10",0
"49129",1,"8708.30",0
"49129",1,"8708.40",0
"49129",1,"8708.50",0
"49129",1,"8708.70",0
"49129",1,"8708.80",0
"49129",1,"8708.91",0
"49129",1,"8708.92",0
"49129",1,"8708.93",0
"49129",1,"8708.94",0
"49129",1,"8708.95",0
"49129",1,"8708.99",0
"49210",1,"8707.10",0
"49210",1,"8707.90",0
"49221",0,"8609.00",0
"49222",0,"8716.10",0
"49229",1,"8716.31",0
"49229",1,"8716.39",0
"49229",1,"8716.40",0
"49231",1,"8708.21",0
"49231",1,"8708.29",0
"49232",0,"8716.90",0
"49311",0,"8901.10",0
"49312",0,"8901.20",0
"49313",0,"8901.30",0
"49314",0,"8901.90",0
"49315",0,"8902.00",0
"49316",0,"8904.00",0
"49319",1,"8905.10",0
"49319",1,"8905.90",0
"49319",1,"8906.10",0
"49319",1,"8906.90",0
"49320",0,"8905.20",0
"49390",1,"8907.10",0
"49390",1,"8907.90",0
"49410",0,"8903.91",0
"49490",1,"8903.10",0
"49490",1,"8903.92",0
"49490",1,"8903.99",0
"49511",0,"8601.10",0
"49512",0,"8602.10",0
"49519",1,"8601.20",0
"49519",1,"8602.90",0
"49520",1,"8603.10",0
"49520",1,"8603.90",0
"49531",0,"8604.00",0
"49532",0,"8605.00",0
"49533",1,"8606.10",0
"49533",1,"8606.30",0
"49533",1,"8606.91",0
"49533",1,"8606.92",0
"49533",1,"8606.99",0
"49540",1,"8607.11",0
"49540",1,"8607.12",0
"49540",1,"8607.19",0
"49540",1,"8607.21",0
"49540",1,"8607.29",0
"49540",1,"8607.30",0
"49540",1,"8607.91",0
"49540",1,"8607.99",0
"49540",1,"8608.00",0
"49610",0,"8801.00",0
"49621",1,"8802.11",0
"49621",1,"8802.12",0
"49622",0,"8802.20",0
"49623",1,"8802.30",0
"49623",1,"8802.40",0
"49630",0,"8802.60",0
"49640",1,"8803.10",0
"49640",1,"8803.20",0
"49640",1,"8803.30",0
"49640",1,"8803.90",0
"49911",0,"8711.10",0
"49912",1,"8711.20",0
"49912",1,"8711.30",0
"49912",1,"8711.40",0
"49912",1,"8711.50",0
"49913",0,"8711.90",0
"49921",0,"8712.00",0
"49922",1,"8713.10",0
"49922",1,"8713.90",0
"49930",0,"8716.80",0
"49941",0,"8714.10",0
"49942",1,"8714.20",0
"49942",1,"8714.91",0
"49942",1,"8714.92",0
"49942",1,"8714.93",0
"49942",1,"8714.94",0
"49942",1,"8714.95",0
"49942",1,"8714.96",0
"49942",1,"8714.99",0
