sheet,addr,row,col,text,is_formula_cell,font_name,font_size,bold,italic,h_align,v_align,merged,merged_master,merged_range,top_px,left_px,width_px,height_px,is_title_like
B,BU41,41,73,B/line,,,,,,,,False,,,680,4772,64,17,False
B,BV41,41,74,Exp.,,,,,,,,False,,,680,4836,64,17,False
B,BW41,41,75,Total,,,,,,,,False,,,680,4900,64,17,False
B,BX41,41,76,B/line,,,,,,,,False,,,680,4964,64,17,False
B,BY41,41,77,Exp.,,,,,,,,False,,,680,5028,64,17,False
B,BZ41,41,78,Total,,,,,,,,False,,,680,5092,64,17,False
B,CA41,41,79,B/line,,,,,,,,False,,,680,5156,64,17,False
B,CB41,41,80,Exp.,,,,,,,,False,,,680,5220,64,17,False
B,CC41,41,81,Total,,,,,,,,False,,,680,5284,64,17,False
B,CD41,41,82,B/line,,,,,,,,False,,,680,5348,64,17,False
B,CE41,41,83,Exp.,,,,,,,,False,,,680,5412,64,17,False
B,CF41,41,84,Total,,,,,,,,False,,,680,5476,64,17,False
B,CG41,41,85,B/line,,,,,,,,False,,,680,5540,64,17,False
B,CH41,41,86,Exp.,,,,,,,,False,,,680,5604,64,17,False
B,CI41,41,87,Total,,,,,,,,False,,,680,5668,64,17,False
B,CJ41,41,88,B/line,,,,,,,,False,,,680,5732,64,17,False
B,CK41,41,89,Exp.,,,,,,,,False,,,680,5796,64,17,False
B,CL41,41,90,Total,,,,,,,,False,,,680,5860,64,17,False
B,CM41,41,91,B/line,,,,,,,,False,,,680,5924,64,17,False
B,CN41,41,92,Exp.,,,,,,,,False,,,680,5988,64,17,False
B,CO41,41,93,Total,,,,,,,,False,,,680,6052,64,17,False
B,CP41,41,94,B/line,,,,,,,,False,,,680,6116,64,17,False
B,CQ41,41,95,Exp.,,,,,,,,False,,,680,6180,64,17,False
B,CR41,41,96,Total,,,,,,,,False,,,680,6244,64,17,False
B,CS41,41,97,B/line,,,,,,,,False,,,680,6308,64,17,False
B,CT41,41,98,Exp.,,,,,,,,False,,,680,6372,64,17,False
B,CU41,41,99,Total,,,,,,,,False,,,680,6436,64,17,False
B,CV41,41,100,B/line,,,,,,,,False,,,680,6500,64,17,False
B,CW41,41,101,Exp.,,,,,,,,False,,,680,6564,64,17,False
B,CX41,41,102,Total,,,,,,,,False,,,680,6628,64,17,False
B,CY41,41,103,B/line,,,,,,,,False,,,680,6692,64,17,False
B,CZ41,41,104,Exp.,,,,,,,,False,,,680,6756,64,17,False
B,DA41,41,105,Total,,,,,,,,False,,,680,6820,64,17,False
B,DB41,41,106,B/line,,,,,,,,False,,,680,6884,64,17,False
B,DC41,41,107,Exp.,,,,,,,,False,,,680,6948,64,17,False
B,DD41,41,108,Total,,,,,,,,False,,,680,7012,64,17,False
B,DE41,41,109,B/line,,,,,,,,False,,,680,7076,64,17,False
B,DF41,41,110,Exp.,,,,,,,,False,,,680,7140,64,17,False
B,DG41,41,111,Total,,,,,,,,False,,,680,7204,64,17,False
B,DH41,41,112,B/line,,,,,,,,False,,,680,7268,64,17,False
B,DI41,41,113,Exp.,,,,,,,,False,,,680,7332,64,17,False
B,DJ41,41,114,Total,,,,,,,,False,,,680,7396,64,17,False
B,DK41,41,115,B/line,,,,,,,,False,,,680,7460,64,17,False
B,DL41,41,116,Exp.,,,,,,,,False,,,680,7524,64,17,False
B,DM41,41,117,Total,,,,,,,,False,,,680,7588,64,17,False
B,DN41,41,118,B/line,,,,,,,,False,,,680,7652,64,17,False
B,DO41,41,119,Exp.,,,,,,,,False,,,680,7716,64,17,False
B,DP41,41,120,Total,,,,,,,,False,,,680,7780,64,17,False
B,DQ41,41,121,B/line,,,,,,,,False,,,680,7844,64,17,False
B,DR41,41,122,Exp.,,,,,,,,False,,,680,7908,64,17,False
B,DS41,41,123,Total,,,,,,,,False,,,680,7972,64,17,False
B,DT41,41,124,B/line,,,,,,,,False,,,680,8036,64,17,False
B,DU41,41,125,Exp.,,,,,,,,False,,,680,8100,64,17,False
B,DV41,41,126,Total,,,,,,,,False,,,680,8164,64,17,False
B,DW41,41,127,B/line,,,,,,,,False,,,680,8228,64,17,False
B,DX41,41,128,Exp.,,,,,,,,False,,,680,8292,64,17,False
B,DY41,41,129,Total,,,,,,,,False,,,680,8356,64,17,False
B,DZ41,41,130,B/line,,,,,,,,False,,,680,8420,64,17,False
B,EA41,41,131,Exp.,,,,,,,,False,,,680,8484,64,17,False
B,EB41,41,132,Total,,,,,,,,False,,,680,8548,64,17,False
B,EC41,41,133,B/line,,,,,,,,False,,,680,8612,64,17,False
B,ED41,41,134,Exp.,,,,,,,,False,,,680,8676,64,17,False
B,EE41,41,135,Total,,,,,,,,False,,,680,8740,64,17,False
B,EF41,41,136,B/line,,,,,,,,False,,,680,8804,64,17,False
B,EG41,41,137,Exp.,,,,,,,,False,,,680,8868,64,17,False
B,EH41,41,138,Total,,,,,,,,False,,,680,8932,64,17,False
B,EI41,41,139,B/line,,,,,,,,False,,,680,8996,64,17,False
B,EJ41,41,140,Exp.,,,,,,,,False,,,680,9060,64,17,False
B,EK41,41,141,Total,,,,,,,,False,,,680,9124,64,17,False
B,EL41,41,142,B/line,,,,,,,,False,,,680,9188,64,17,False
B,EM41,41,143,Exp.,,,,,,,,False,,,680,9252,64,17,False
B,EN41,41,144,Total,,,,,,,,False,,,680,9316,64,17,False
B,EO41,41,145,B/line,,,,,,,,False,,,680,9380,64,17,False
B,EP41,41,146,Exp.,,,,,,,,False,,,680,9444,64,17,False
B,EQ41,41,147,Total,,,,,,,,False,,,680,9508,64,17,False
B,C42,42,3,Camels' milk sales - season 1,,,,,,,,False,,,697,159,200,17,False
B,C43,43,3,Camels' milk sales - season 2,,,,,,,,False,,,714,159,200,17,False
B,C44,44,3,Vente de lait de vache,,,,,,,,False,,,731,159,200,17,False
B,C45,45,3,Cows' milk sales - season 2,,,,,,,,False,,,748,159,200,17,False
B,C46,46,3,Shoats' milk/butter - seas 1,,,,,,,,False,,,765,159,200,17,False
B,C47,47,3,Shoats' milk - seas 2,,,,,,,,False,,,782,159,200,17,False
B,C48,48,3,vente de chameaux - local,,,,,,,,False,,,799,159,200,17,False
B,C49,49,3,vente de chameaux - export,,,,,,,,False,,,816,159,200,17,False
B,C50,50,3,taureaux engraissés,,,,,,,,False,,,833,159,200,17,False
B,C51,51,3,vente de bovins,,,,,,,,False,,,850,159,200,17,False
B,C52,52,3,vente de chèvres,,,,,,,,False,,,867,159,200,17,False
B,C53,53,3,vente de moutons,,,,,,,,False,,,884,159,200,17,False
B,C54,54,3,Mil,,,,,,,,False,,,901,159,200,17,False
B,C55,55,3,Maïs,,,,,,,,False,,,918,159,200,17,False
B,C56,56,3,Riz,,,,,,,,False,,,935,159,200,17,False
B,C57,57,3,Niébé,,,,,,,,False,,,952,159,200,17,False
B,C58,58,3,Arachide,,,,,,,,False,,,969,159,200,17,False
B,C59,59,3,Oseille rouge,,,,,,,,False,,,986,159,200,17,False
B,C60,60,3,Sorgho,,,,,,,,False,,,1003,159,200,17,False
B,C61,61,3,Sesame,,,,,,,,False,,,1020,159,200,17,False
B,C62,62,3,Mangue,,,,,,,,False,,,1037,159,200,17,False
B,C63,63,3,Salade,,,,,,,,False,,,1054,159,200,17,False
B,C64,64,3,Gombo,,,,,,,,False,,,1071,159,200,17,False
B,C65,65,3,Tomate,,,,,,,,False,,,1088,159,200,17,False
B,C66,66,3,Aubergine douce et amère,,,,,,,,False,,,1105,159,200,17,False
B,C67,67,3,Piment,,,,,,,,False,,,1122,159,200,17,False
B,C68,68,3,Anacarde,,,,,,,,False,,,1139,159,200,17,False
B,C69,69,3,other crops (general),,,,,,,,False,,,1156,159,200,17,False
B,C70,70,3,Choux,,,,,,,,False,,,1173,159,200,17,False
B,C71,71,3,Citron,,,,,,,,False,,,1190,159,200,17,False
B,C72,72,3,"Agrumes (citron, orang, pampl)",,,,,,,,False,,,1207,159,200,17,False
B,C73,73,3,Aubergine douce,,,,,,,,False,,,1224,159,200,17,False
B,C74,74,3,Aubergine amère,,,,,,,,False,,,1241,159,200,17,False
B,C75,75,3,Cotton,,,,,,,,False,,,1258,159,200,17,False
B,C76,76,3,main d'oeuvre agricole pre-récolte,,,,,,,,False,,,1275,159,200,17,False
B,C77,77,3,main d'oeuvre agricole récolte,,,,,,,,False,,,1292,159,200,17,False
B,C78,78,3,exode / migration,,,,,,,,False,,,1309,159,200,17,False
B,C79,79,3,petit commerce,,,,,,,,False,,,1326,159,200,17,False
B,C80,80,3,mole et/ou terouane (SN07),,,,,,,,False,,,1343,159,200,17,False
B,C81,81,3,auto-emploi,,,,,,,,False,,,1360,159,200,17,False
B,C82,82,3,vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1377,159,200,17,False
B,C83,83,3,pêche,,,,,,,,False,,,1394,159,200,17,False
B,C84,84,3,vente bois de chauffe,,,,,,,,False,,,1411,159,200,17,False
B,C85,85,3,cueillette (vente),,,,,,,,False,,,1428,159,200,17,False
B,C86,86,3,contruction/travaux domestiques,,,,,,,,False,,,1445,159,200,17,False
B,C87,87,3,versements exodants permanents,,,,,,,,False,,,1462,159,200,17,False
B,C88,88,3,other income (general),,,,,,,,False,,,1479,159,200,17,False
B,C89,89,3,total:,,,,,,,,False,,,1496,159,200,17,False
B,C91,91,3,Expenditure,,,,,,,,False,,,1530,159,200,17,False
B,D91,91,4,V.Poor,,,,,,,,False,,,1530,359,61,17,False
B,G91,91,7,Poor,,,,,,,,False,,,1530,548,64,17,False
B,J91,91,10,Middle,,,,,,,,False,,,1530,740,64,17,False
B,M91,91,13,Rich,,,,,,,,False,,,1530,932,64,17,False
B,P91,91,16,V.Poor,,,,,,,,False,,,1530,1124,64,17,False
B,S91,91,19,Poor,,,,,,,,False,,,1530,1316,64,17,False
B,V91,91,22,Middle,,,,,,,,False,,,1530,1508,64,17,False
B,Y91,91,25,Rich,,,,,,,,False,,,1530,1700,64,17,False
B,AB91,91,28,V.Poor,,,,,,,,False,,,1530,1892,64,17,False
B,AE91,91,31,Poor,,,,,,,,False,,,1530,2084,64,17,False
B,AH91,91,34,Middle,,,,,,,,False,,,1530,2276,64,17,False
B,AK91,91,37,Rich,,,,,,,,False,,,1530,2468,64,17,False
B,AN91,91,40,V.Poor,,,,,,,,False,,,1530,2660,64,17,False
B,AQ91,91,43,Poor,,,,,,,,False,,,1530,2852,64,17,False
B,AT91,91,46,Middle,,,,,,,,False,,,1530,3044,64,17,False
B,AW91,91,49,Rich,,,,,,,,False,,,1530,3236,64,17,False
B,AZ91,91,52,V.Poor,,,,,,,,False,,,1530,3428,64,17,False
B,BC91,91,55,Poor,,,,,,,,False,,,1530,3620,64,17,False
B,BF91,91,58,Middle,,,,,,,,False,,,1530,3812,64,17,False
B,BI91,91,61,Rich,,,,,,,,False,,,1530,4004,64,17,False
B,BL91,91,64,V.Poor,,,,,,,,False,,,1530,4196,64,17,False
B,BO91,91,67,Poor,,,,,,,,False,,,1530,4388,64,17,False
B,BR91,91,70,Middle,,,,,,,,False,,,1530,4580,64,17,False
B,BU91,91,73,Rich,,,,,,,,False,,,1530,4772,64,17,False
B,BX91,91,76,V.Poor,,,,,,,,False,,,1530,4964,64,17,False
B,CA91,91,79,Poor,,,,,,,,False,,,1530,5156,64,17,False
B,CD91,91,82,Middle,,,,,,,,False,,,1530,5348,64,17,False
B,CG91,91,85,Rich,,,,,,,,False,,,1530,5540,64,17,False
B,CJ91,91,88,V.Poor,,,,,,,,False,,,1530,5732,64,17,False
B,CM91,91,91,Poor,,,,,,,,False,,,1530,5924,64,17,False
B,CP91,91,94,Middle,,,,,,,,False,,,1530,6116,64,17,False
B,CS91,91,97,Rich,,,,,,,,False,,,1530,6308,64,17,False
B,CV91,91,100,V.Poor,,,,,,,,False,,,1530,6500,64,17,False
B,CY91,91,103,Poor,,,,,,,,False,,,1530,6692,64,17,False
B,DB91,91,106,Middle,,,,,,,,False,,,1530,6884,64,17,False
B,DE91,91,109,Rich,,,,,,,,False,,,1530,7076,64,17,False
B,DH91,91,112,V.Poor,,,,,,,,False,,,1530,7268,64,17,False
B,DK91,91,115,Poor,,,,,,,,False,,,1530,7460,64,17,False
B,DN91,91,118,Middle,,,,,,,,False,,,1530,7652,64,17,False
B,DQ91,91,121,Rich,,,,,,,,False,,,1530,7844,64,17,False
B,DT91,91,124,V.Poor,,,,,,,,False,,,1530,8036,64,17,False
B,DW91,91,127,Poor,,,,,,,,False,,,1530,8228,64,17,False
B,DZ91,91,130,Middle,,,,,,,,False,,,1530,8420,64,17,False
B,EC91,91,133,Rich,,,,,,,,False,,,1530,8612,64,17,False
B,EF91,91,136,V.Poor,,,,,,,,False,,,1530,8804,64,17,False
B,EI91,91,139,Poor,,,,,,,,False,,,1530,8996,64,17,False
B,EL91,91,142,Middle,,,,,,,,False,,,1530,9188,64,17,False
B,EO91,91,145,Rich,,,,,,,,False,,,1530,9380,64,17,False
B,D92,92,4,B/line,,,,,,,,False,,,1547,359,61,17,False
B,G92,92,7,B/line,,,,,,,,False,,,1547,548,64,17,False
B,J92,92,10,B/line,,,,,,,,False,,,1547,740,64,17,False
B,M92,92,13,B/line,,,,,,,,False,,,1547,932,64,17,False
B,P92,92,16,B/line,,,,,,,,False,,,1547,1124,64,17,False
B,S92,92,19,B/line,,,,,,,,False,,,1547,1316,64,17,False
B,V92,92,22,B/line,,,,,,,,False,,,1547,1508,64,17,False
B,Y92,92,25,B/line,,,,,,,,False,,,1547,1700,64,17,False
B,AB92,92,28,B/line,,,,,,,,False,,,1547,1892,64,17,False
B,AE92,92,31,B/line,,,,,,,,False,,,1547,2084,64,17,False
B,AH92,92,34,B/line,,,,,,,,False,,,1547,2276,64,17,False
B,AK92,92,37,B/line,,,,,,,,False,,,1547,2468,64,17,False
B,AN92,92,40,B/line,,,,,,,,False,,,1547,2660,64,17,False
B,AQ92,92,43,B/line,,,,,,,,False,,,1547,2852,64,17,False
B,AT92,92,46,B/line,,,,,,,,False,,,1547,3044,64,17,False
B,AW92,92,49,B/line,,,,,,,,False,,,1547,3236,64,17,False
B,AZ92,92,52,B/line,,,,,,,,False,,,1547,3428,64,17,False
B,BC92,92,55,B/line,,,,,,,,False,,,1547,3620,64,17,False
B,BF92,92,58,B/line,,,,,,,,False,,,1547,3812,64,17,False
B,BI92,92,61,B/line,,,,,,,,False,,,1547,4004,64,17,False
B,BL92,92,64,B/line,,,,,,,,False,,,1547,4196,64,17,False
B,BO92,92,67,B/line,,,,,,,,False,,,1547,4388,64,17,False
B,BR92,92,70,B/line,,,,,,,,False,,,1547,4580,64,17,False
B,BU92,92,73,B/line,,,,,,,,False,,,1547,4772,64,17,False
B,BX92,92,76,B/line,,,,,,,,False,,,1547,4964,64,17,False
B,CA92,92,79,B/line,,,,,,,,False,,,1547,5156,64,17,False
B,CD92,92,82,B/line,,,,,,,,False,,,1547,5348,64,17,False
B,CG92,92,85,B/line,,,,,,,,False,,,1547,5540,64,17,False
B,CJ92,92,88,B/line,,,,,,,,False,,,1547,5732,64,17,False
B,CM92,92,91,B/line,,,,,,,,False,,,1547,5924,64,17,False
B,CP92,92,94,B/line,,,,,,,,False,,,1547,6116,64,17,False
B,CS92,92,97,B/line,,,,,,,,False,,,1547,6308,64,17,False
B,CV92,92,100,B/line,,,,,,,,False,,,1547,6500,64,17,False
B,CY92,92,103,B/line,,,,,,,,False,,,1547,6692,64,17,False
B,DB92,92,106,B/line,,,,,,,,False,,,1547,6884,64,17,False
B,DE92,92,109,B/line,,,,,,,,False,,,1547,7076,64,17,False
B,DH92,92,112,B/line,,,,,,,,False,,,1547,7268,64,17,False
B,DK92,92,115,B/line,,,,,,,,False,,,1547,7460,64,17,False
B,DN92,92,118,B/line,,,,,,,,False,,,1547,7652,64,17,False
B,DQ92,92,121,B/line,,,,,,,,False,,,1547,7844,64,17,False
B,DT92,92,124,B/line,,,,,,,,False,,,1547,8036,64,17,False
B,DW92,92,127,B/line,,,,,,,,False,,,1547,8228,64,17,False
B,DZ92,92,130,B/line,,,,,,,,False,,,1547,8420,64,17,False
B,EC92,92,133,B/line,,,,,,,,False,,,1547,8612,64,17,False
B,EF92,92,136,B/line,,,,,,,,False,,,1547,8804,64,17,False
B,EI92,92,139,B/line,,,,,,,,False,,,1547,8996,64,17,False
B,EL92,92,142,B/line,,,,,,,,False,,,1547,9188,64,17,False
B,EO92,92,145,B/line,,,,,,,,False,,,1547,9380,64,17,False
B,C93,93,3,survival non-food,,,,,,,,False,,,1564,159,200,17,False
B,C94,94,3,livelihoods protection:,,,,,,,,False,,,1581,159,200,17,False
B,C95,95,3,Education,,,,,,,,False,,,1598,159,200,17,False
B,C96,96,3,Santé,,,,,,,,False,,,1615,159,200,17,False
B,C97,97,3,Semences,,,,,,,,False,,,1632,159,200,17,False
B,C98,98,3,Engrais,,,,,,,,False,,,1649,159,200,17,False
B,C99,99,3,Pesticides,,,,,,,,False,,,1666,159,200,17,False
B,C100,100,3,"Transport, autre",,,,,,,,False,,,1683,159,200,17,False
B,C101,101,3,Outils agricoles / puisettes etc,,,,,,,,False,,,1700,159,200,17,False
B,C102,102,3,Embauche travailleurs agricoles,,,,,,,,False,,,1717,159,200,17,False
B,C103,103,3,Produits vétérinaires,,,,,,,,False,,,1734,159,200,17,False
B,C104,104,3,Intrants bétail (ex. sel),,,,,,,,False,,,1751,159,200,17,False
B,C105,105,3,other livelihoods protection,,,,,,,,False,,,1768,159,200,17,False
B,C106,106,3,total livelihoods protection,,,,,,,,False,,,1785,159,200,17,False
B,C107,107,3,staple,,,,,,,,False,,,1802,159,200,17,False
B,C108,108,3,other,,,,,,,,False,,,1819,159,200,17,False
B,C109,109,3,total,,,,,,,,False,,,1836,159,200,17,False
B,C111,111,3,Cost of staple,,,,,,,,False,,,1870,159,200,17,False
B,C112,112,3,cost of LACON,,,,,,,,False,,,1887,159,200,17,False
B,C113,113,3,kg pppd,,,,,,,,False,,,1904,159,200,17,False
B,C114,114,3,HH size,,,,,,,,False,,,1921,159,200,17,False
B,C115,115,3,cost per kg,,,,,,,,False,,,1938,159,200,17,False
B,C116,116,3,cost of staple,,,,,,,,False,,,1955,159,200,17,False
B,C118,118,3,DATA READ FROM LIAS SET-UP SHEET - START,,,,,,,,False,,,1989,159,200,17,True
B,EQ118,118,147,X,,,,,,,,False,,,1989,9508,64,17,True
B,G119,119,7,SN07,,,,,,,,False,,,2006,548,64,17,True
B,S119,119,19,SN08,,,,,,,,False,,,2006,1316,64,17,True
B,AE119,119,31,SN11,,,,,,,,False,,,2006,2084,64,17,True
B,AQ119,119,43,SN12,,,,,,,,False,,,2006,2852,64,17,True
B,BC119,119,55,SN14,,,,,,,,False,,,2006,3620,64,17,True
B,BO119,119,67,SN05,,,,,,,,False,,,2006,4388,64,17,True
B,CA119,119,79,SN15,,,,,,,,False,,,2006,5156,64,17,True
B,CM119,119,91,BK8,,,,,,,,False,,,2006,5924,64,17,True
B,CY119,119,103,BK9,,,,,,,,False,,,2006,6692,64,17,True
B,DK119,119,115,BK10,,,,,,,,False,,,2006,7460,64,17,True
B,DW119,119,127,BK11,,,,,,,,False,,,2006,8228,64,17,True
B,EI119,119,139,BK12,,,,,,,,False,,,2006,8996,64,17,True
B,D120,120,4,V.Poor,,,,,,,,False,,,2023,359,61,17,False
B,G120,120,7,Poor,,,,,,,,False,,,2023,548,64,17,False
B,J120,120,10,Middle,,,,,,,,False,,,2023,740,64,17,False
B,M120,120,13,B/Off,,,,,,,,False,,,2023,932,64,17,False
B,P120,120,16,V.Poor,,,,,,,,False,,,2023,1124,64,17,False
B,S120,120,19,Poor,,,,,,,,False,,,2023,1316,64,17,False
B,V120,120,22,Middle,,,,,,,,False,,,2023,1508,64,17,False
B,Y120,120,25,B/Off,,,,,,,,False,,,2023,1700,64,17,False
B,AB120,120,28,V.Poor,,,,,,,,False,,,2023,1892,64,17,False
B,AE120,120,31,Poor,,,,,,,,False,,,2023,2084,64,17,False
B,AH120,120,34,Middle,,,,,,,,False,,,2023,2276,64,17,False
B,AK120,120,37,B/Off,,,,,,,,False,,,2023,2468,64,17,False
B,AN120,120,40,V.Poor,,,,,,,,False,,,2023,2660,64,17,False
B,AQ120,120,43,Poor,,,,,,,,False,,,2023,2852,64,17,False
B,AT120,120,46,Middle,,,,,,,,False,,,2023,3044,64,17,False
B,AW120,120,49,B/Off,,,,,,,,False,,,2023,3236,64,17,False
B,AZ120,120,52,V.Poor,,,,,,,,False,,,2023,3428,64,17,False
B,BC120,120,55,Poor,,,,,,,,False,,,2023,3620,64,17,False
B,BF120,120,58,Middle,,,,,,,,False,,,2023,3812,64,17,False
B,BI120,120,61,B/Off,,,,,,,,False,,,2023,4004,64,17,False
B,BL120,120,64,V.Poor,,,,,,,,False,,,2023,4196,64,17,False
B,BO120,120,67,Poor,,,,,,,,False,,,2023,4388,64,17,False
B,BR120,120,70,Middle,,,,,,,,False,,,2023,4580,64,17,False
B,BU120,120,73,B/Off,,,,,,,,False,,,2023,4772,64,17,False
B,BX120,120,76,V.Poor,,,,,,,,False,,,2023,4964,64,17,False
B,CA120,120,79,Poor,,,,,,,,False,,,2023,5156,64,17,False
B,CD120,120,82,Middle,,,,,,,,False,,,2023,5348,64,17,False
B,CG120,120,85,B/Off,,,,,,,,False,,,2023,5540,64,17,False
B,CJ120,120,88,V.Poor,,,,,,,,False,,,2023,5732,64,17,False
B,CM120,120,91,Poor,,,,,,,,False,,,2023,5924,64,17,False
B,CP120,120,94,Middle,,,,,,,,False,,,2023,6116,64,17,False
B,CS120,120,97,B/Off,,,,,,,,False,,,2023,6308,64,17,False
B,CV120,120,100,V.Poor,,,,,,,,False,,,2023,6500,64,17,False
B,CY120,120,103,Poor,,,,,,,,False,,,2023,6692,64,17,False
B,DB120,120,106,Middle,,,,,,,,False,,,2023,6884,64,17,False
B,DE120,120,109,B/Off,,,,,,,,False,,,2023,7076,64,17,False
B,DH120,120,112,V.Poor,,,,,,,,False,,,2023,7268,64,17,False
B,DK120,120,115,Poor,,,,,,,,False,,,2023,7460,64,17,False
B,DN120,120,118,Middle,,,,,,,,False,,,2023,7652,64,17,False
B,DQ120,120,121,B/Off,,,,,,,,False,,,2023,7844,64,17,False
B,DT120,120,124,V.Poor,,,,,,,,False,,,2023,8036,64,17,False
B,DW120,120,127,Poor,,,,,,,,False,,,2023,8228,64,17,False
B,DZ120,120,130,Middle,,,,,,,,False,,,2023,8420,64,17,False
B,EC120,120,133,B/Off,,,,,,,,False,,,2023,8612,64,17,False
B,EF120,120,136,V.Poor,,,,,,,,False,,,2023,8804,64,17,False
B,EI120,120,139,Poor,,,,,,,,False,,,2023,8996,64,17,False
B,EL120,120,142,Middle,,,,,,,,False,,,2023,9188,64,17,False
B,EO120,120,145,B/Off,,,,,,,,False,,,2023,9380,64,17,False
B,D121,121,4,B/line,,,,,,,,False,,,2040,359,61,17,False
B,E121,121,5,Exp.,,,,,,,,False,,,2040,420,64,17,False
B,F121,121,6,Total,,,,,,,,False,,,2040,484,64,17,False
B,G121,121,7,B/line,,,,,,,,False,,,2040,548,64,17,False
B,H121,121,8,Exp.,,,,,,,,False,,,2040,612,64,17,False
B,I121,121,9,Total,,,,,,,,False,,,2040,676,64,17,False
B,J121,121,10,B/line,,,,,,,,False,,,2040,740,64,17,False
B,K121,121,11,Exp.,,,,,,,,False,,,2040,804,64,17,False
B,L121,121,12,Total,,,,,,,,False,,,2040,868,64,17,False
B,M121,121,13,B/line,,,,,,,,False,,,2040,932,64,17,False
B,N121,121,14,Exp.,,,,,,,,False,,,2040,996,64,17,False
B,O121,121,15,Total,,,,,,,,False,,,2040,1060,64,17,False
B,P121,121,16,B/line,,,,,,,,False,,,2040,1124,64,17,False
B,Q121,121,17,Exp.,,,,,,,,False,,,2040,1188,64,17,False
B,R121,121,18,Total,,,,,,,,False,,,2040,1252,64,17,False
B,S121,121,19,B/line,,,,,,,,False,,,2040,1316,64,17,False
B,T121,121,20,Exp.,,,,,,,,False,,,2040,1380,64,17,False
B,U121,121,21,Total,,,,,,,,False,,,2040,1444,64,17,False
B,V121,121,22,B/line,,,,,,,,False,,,2040,1508,64,17,False
B,W121,121,23,Exp.,,,,,,,,False,,,2040,1572,64,17,False
B,X121,121,24,Total,,,,,,,,False,,,2040,1636,64,17,False
B,Y121,121,25,B/line,,,,,,,,False,,,2040,1700,64,17,False
B,Z121,121,26,Exp.,,,,,,,,False,,,2040,1764,64,17,False
B,AA121,121,27,Total,,,,,,,,False,,,2040,1828,64,17,False
B,AB121,121,28,B/line,,,,,,,,False,,,2040,1892,64,17,False
B,AC121,121,29,Exp.,,,,,,,,False,,,2040,1956,64,17,False
B,AD121,121,30,Total,,,,,,,,False,,,2040,2020,64,17,False
B,AE121,121,31,B/line,,,,,,,,False,,,2040,2084,64,17,False
B,AF121,121,32,Exp.,,,,,,,,False,,,2040,2148,64,17,False
B,AG121,121,33,Total,,,,,,,,False,,,2040,2212,64,17,False
B,AH121,121,34,B/line,,,,,,,,False,,,2040,2276,64,17,False
B,AI121,121,35,Exp.,,,,,,,,False,,,2040,2340,64,17,False
B,AJ121,121,36,Total,,,,,,,,False,,,2040,2404,64,17,False
B,AK121,121,37,B/line,,,,,,,,False,,,2040,2468,64,17,False
B,AL121,121,38,Exp.,,,,,,,,False,,,2040,2532,64,17,False
B,AM121,121,39,Total,,,,,,,,False,,,2040,2596,64,17,False
B,AN121,121,40,B/line,,,,,,,,False,,,2040,2660,64,17,False
B,AO121,121,41,Exp.,,,,,,,,False,,,2040,2724,64,17,False
B,AP121,121,42,Total,,,,,,,,False,,,2040,2788,64,17,False
B,AQ121,121,43,B/line,,,,,,,,False,,,2040,2852,64,17,False
B,AR121,121,44,Exp.,,,,,,,,False,,,2040,2916,64,17,False
B,AS121,121,45,Total,,,,,,,,False,,,2040,2980,64,17,False
B,AT121,121,46,B/line,,,,,,,,False,,,2040,3044,64,17,False
B,AU121,121,47,Exp.,,,,,,,,False,,,2040,3108,64,17,False
B,AV121,121,48,Total,,,,,,,,False,,,2040,3172,64,17,False
B,AW121,121,49,B/line,,,,,,,,False,,,2040,3236,64,17,False
B,AX121,121,50,Exp.,,,,,,,,False,,,2040,3300,64,17,False
B,AY121,121,51,Total,,,,,,,,False,,,2040,3364,64,17,False
B,AZ121,121,52,B/line,,,,,,,,False,,,2040,3428,64,17,False
B,BA121,121,53,Exp.,,,,,,,,False,,,2040,3492,64,17,False
B,BB121,121,54,Total,,,,,,,,False,,,2040,3556,64,17,False
B,BC121,121,55,B/line,,,,,,,,False,,,2040,3620,64,17,False
B,BD121,121,56,Exp.,,,,,,,,False,,,2040,3684,64,17,False
B,BE121,121,57,Total,,,,,,,,False,,,2040,3748,64,17,False
B,BF121,121,58,B/line,,,,,,,,False,,,2040,3812,64,17,False
B,BG121,121,59,Exp.,,,,,,,,False,,,2040,3876,64,17,False
B,BH121,121,60,Total,,,,,,,,False,,,2040,3940,64,17,False
B,BI121,121,61,B/line,,,,,,,,False,,,2040,4004,64,17,False
B,BJ121,121,62,Exp.,,,,,,,,False,,,2040,4068,64,17,False
B,BK121,121,63,Total,,,,,,,,False,,,2040,4132,64,17,False
B,BL121,121,64,B/line,,,,,,,,False,,,2040,4196,64,17,False
B,BM121,121,65,Exp.,,,,,,,,False,,,2040,4260,64,17,False
B,BN121,121,66,Total,,,,,,,,False,,,2040,4324,64,17,False
B,BO121,121,67,B/line,,,,,,,,False,,,2040,4388,64,17,False
B,BP121,121,68,Exp.,,,,,,,,False,,,2040,4452,64,17,False
B,BQ121,121,69,Total,,,,,,,,False,,,2040,4516,64,17,False
B,BR121,121,70,B/line,,,,,,,,False,,,2040,4580,64,17,False
B,BS121,121,71,Exp.,,,,,,,,False,,,2040,4644,64,17,False
B,BT121,121,72,Total,,,,,,,,False,,,2040,4708,64,17,False
